timeInSecondsSinceEpoch;source;destination;databytes
1717607669.554865;192.168.1.1.8888;172.23.69.13.59034;ddc832403695
1717607669.554917;192.168.1.1.8888;172.23.69.13.59034;29cd9e74a8e6
1717607669.555071;192.168.1.1.8888;172.23.69.13.59034;2fc865680498
1717607669.555151;192.168.1.1.8888;172.23.69.13.59034;8266ec022097
1717607669.555316;192.168.1.1.8888;172.23.69.13.59034;9b0fbfd9bfcc
1717607669.555412;192.168.1.1.8888;172.23.69.13.59034;edfaafd42051
1717607669.555569;192.168.1.1.8888;172.23.69.13.59034;028efed7f681
1717607669.555644;192.168.1.1.8888;172.23.69.13.59034;7cc1ff972884
1717607669.555807;192.168.1.1.8888;172.23.69.13.59034;3b14bb85578e
1717607669.555882;192.168.1.1.8888;172.23.69.13.59034;130ae3aeecb7
1717607669.556122;192.168.1.1.8888;172.23.69.13.59034;2288ac064e76
1717607669.556301;192.168.1.1.8888;172.23.69.13.59034;de07842285c0
1717607669.556373;192.168.1.1.8888;172.23.69.13.59034;23463a1102e0
1717607669.556537;192.168.1.1.8888;172.23.69.13.59034;675e43b7b3d8
1717607669.556616;192.168.1.1.8888;172.23.69.13.59034;36dfd86af6ff
1717607669.556784;192.168.1.1.8888;172.23.69.13.59034;09be0d1e2458
1717607669.556865;192.168.1.1.8888;172.23.69.13.59034;08ed34b857e3
1717607669.557029;192.168.1.1.8888;172.23.69.13.59034;4416ab83cff1
1717607669.557159;192.168.1.1.8888;172.23.69.13.59034;29482ea571ed
1717607669.557238;192.168.1.1.8888;172.23.69.13.59034;f8ed60382cbf
1717607669.557399;192.168.1.1.8888;172.23.69.13.59034;79cec38169cf
1717607669.557457;192.168.1.1.8888;172.23.69.13.59034;ce4de7f952a9
1717607669.589367;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.589418;192.168.1.1.8888;172.23.69.13.59034;2390a3f67181
1717607669.589528;192.168.1.1.8888;172.23.69.13.59034;f129f562aea1
1717607669.589673;192.168.1.1.8888;172.23.69.13.59034;f03438aecee5
1717607669.589771;192.168.1.1.8888;172.23.69.13.59034;af4f01c4cedb
1717607669.589901;192.168.1.1.8888;172.23.69.13.59034;7239172532ed
1717607669.590018;192.168.1.1.8888;172.23.69.13.59034;9642c48a2ea8
1717607669.590145;192.168.1.1.8888;172.23.69.13.59034;c1b7b0fd37a2
1717607669.590263;192.168.1.1.8888;172.23.69.13.59034;30b84b37b680
1717607669.590392;192.168.1.1.8888;172.23.69.13.59034;fe0f76df87f8
1717607669.590511;192.168.1.1.8888;172.23.69.13.59034;6ecfd37a70a3
1717607669.590638;192.168.1.1.8888;172.23.69.13.59034;20c140dcfdd9
1717607669.590754;192.168.1.1.8888;172.23.69.13.59034;5bdbd097546a
1717607669.590866;192.168.1.1.8888;172.23.69.13.59034;c7b58c71f651
1717607669.634767;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.634823;192.168.1.1.8888;172.23.69.13.59034;b8f823e8357b
1717607669.639841;192.168.1.1.8888;172.23.69.13.59034;0ed212aecae6
1717607669.639881;192.168.1.1.8888;172.23.69.13.59034;17c98bdae0d5
1717607669.639886;192.168.1.1.8888;172.23.69.13.59034;17c98bdae0d5
1717607669.658990;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.662138;192.168.1.1.8888;172.23.69.13.59034;678d5c976f40
1717607669.663028;192.168.1.1.8888;172.23.69.13.59034;241a063d5d9a
1717607669.663054;192.168.1.1.8888;172.23.69.13.59034;dc19a577dad9
1717607669.691824;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.691915;192.168.1.1.8888;172.23.69.13.59034;0b12d3b6b636
1717607669.692062;192.168.1.1.8888;172.23.69.13.59034;6a1260a2b99d
1717607669.692160;192.168.1.1.8888;172.23.69.13.59034;29fe8a4bfd5c
1717607669.692302;192.168.1.1.8888;172.23.69.13.59034;c8b8260dd35e
1717607669.692402;192.168.1.1.8888;172.23.69.13.59034;3fc8cc8e00e3
1717607669.692546;192.168.1.1.8888;172.23.69.13.59034;396026b04353
1717607669.692656;192.168.1.1.8888;172.23.69.13.59034;f10ec7bf751e
1717607669.692797;192.168.1.1.8888;172.23.69.13.59034;7bd8dd03f6b2
1717607669.692904;192.168.1.1.8888;172.23.69.13.59034;51570e4d0e6a
1717607669.693156;192.168.1.1.8888;172.23.69.13.59034;6f26e8ea651b
1717607669.698936;192.168.1.1.8888;172.23.69.13.59034;669b4ca60211
1717607669.699022;192.168.1.1.8888;172.23.69.13.59034;02ad4d86bd5f
1717607669.724403;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.725198;192.168.1.1.8888;172.23.69.13.59034;0acbf471883b
1717607669.725247;192.168.1.1.8888;172.23.69.13.59034;e7a2f75430d0
1717607669.726505;192.168.1.1.8888;172.23.69.13.59034;a2db41fb9a58
1717607669.728000;192.168.1.1.8888;172.23.69.13.59034;54bd87142d88
1717607669.757602;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.757645;192.168.1.1.8888;172.23.69.13.59034;9a7dd7db19c1
1717607669.757651;192.168.1.1.8888;172.23.69.13.59034;945de73bb659
1717607669.757714;192.168.1.1.8888;172.23.69.13.59034;b95562828ad3
1717607669.787745;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.787837;192.168.1.1.8888;172.23.69.13.59034;e96e476369a0
1717607669.787934;192.168.1.1.8888;172.23.69.13.59034;bd39e091b1c4
1717607669.788172;192.168.1.1.8888;172.23.69.13.59034;be777c2ef63f
1717607669.788335;192.168.1.1.8888;172.23.69.13.59034;21baab1291a7
1717607669.788447;192.168.1.1.8888;172.23.69.13.59034;f1086df61680
1717607669.788607;192.168.1.1.8888;172.23.69.13.59034;2dda9c1f49d0
1717607669.788683;192.168.1.1.8888;172.23.69.13.59034;61d58b37fff8
1717607669.789013;192.168.1.1.8888;172.23.69.13.59034;c99628cd04f6
1717607669.820739;192.168.1.1.8888;172.23.69.13.59034;000000012764
1717607669.820794;192.168.1.1.8888;172.23.69.13.59034;acaed5d3458f
1717607669.821029;192.168.1.1.8888;172.23.69.13.59034;5d881a19bf59
1717607669.821304;192.168.1.1.8888;172.23.69.13.59034;91cf950677c6
1717607669.821522;192.168.1.1.8888;172.23.69.13.59034;35961b7ff2da
1717607669.821785;192.168.1.1.8888;172.23.69.13.59034;57847285891b
1717607669.822031;192.168.1.1.8888;172.23.69.13.59034;bce06c8eb1d6
1717607669.822250;192.168.1.1.8888;172.23.69.13.59034;48206a756948
1717607669.822496;192.168.1.1.8888;172.23.69.13.59034;4952bb364ddb
1717607669.822743;192.168.1.1.8888;172.23.69.13.59034;95c2dfaff964
1717607669.823061;192.168.1.1.8888;172.23.69.13.59034;82b3dbc29860
1717607669.823235;192.168.1.1.8888;172.23.69.13.59034;503602d5dc5f
1717607669.823249;192.168.1.1.8888;172.23.69.13.59034;e23b576f9eea
1717607669.823512;192.168.1.1.8888;172.23.69.13.59034;b255dcbbc8eb
1717607669.823776;192.168.1.1.8888;172.23.69.13.59034;624b81391608
1717607669.824000;192.168.1.1.8888;172.23.69.13.59034;3117b2e1a6bd
1717607669.824474;192.168.1.1.8888;172.23.69.13.59034;5162203e1fcb
1717607669.824727;192.168.1.1.8888;172.23.69.13.59034;7a24284cb272
1717607669.854009;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.854122;192.168.1.1.8888;172.23.69.13.59034;b9f7d2be92b2
1717607669.854214;192.168.1.1.8888;172.23.69.13.59034;01727e8ff96e
1717607669.854360;192.168.1.1.8888;172.23.69.13.59034;b93033829609
1717607669.854454;192.168.1.1.8888;172.23.69.13.59034;a00b538aea05
1717607669.854575;192.168.1.1.8888;172.23.69.13.59034;26b27d6dc2ad
1717607669.854705;192.168.1.1.8888;172.23.69.13.59034;d6c3e8174d60
1717607669.854824;192.168.1.1.8888;172.23.69.13.59034;9f78f7675e79
1717607669.854950;192.168.1.1.8888;172.23.69.13.59034;2fe4e61380e2
1717607669.855083;192.168.1.1.8888;172.23.69.13.59034;0eee83568f49
1717607669.855339;192.168.1.1.8888;172.23.69.13.59034;cea844c82334
1717607669.855486;192.168.1.1.8888;172.23.69.13.59034;b0522a1be8da
1717607669.855562;192.168.1.1.8888;172.23.69.13.59034;3a596c00ed1c
1717607669.855685;192.168.1.1.8888;172.23.69.13.59034;ca0d0f8390c3
1717607669.855813;192.168.1.1.8888;172.23.69.13.59034;dfc2276b5e2d
1717607669.855930;192.168.1.1.8888;172.23.69.13.59034;1ae70a1ecfb0
1717607669.856065;192.168.1.1.8888;172.23.69.13.59034;102ba443c455
1717607669.856190;192.168.1.1.8888;172.23.69.13.59034;2fa60ea894f1
1717607669.856306;192.168.1.1.8888;172.23.69.13.59034;aa44f43bd900
1717607669.856422;192.168.1.1.8888;172.23.69.13.59034;9263eb38d45d
1717607669.856574;192.168.1.1.8888;172.23.69.13.59034;2811b87f5da8
1717607669.856675;192.168.1.1.8888;172.23.69.13.59034;a1cd3e71d96b
1717607669.856791;192.168.1.1.8888;172.23.69.13.59034;ecf8b2b72282
1717607669.856974;192.168.1.1.8888;172.23.69.13.59034;6fae897ab945
1717607669.888747;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.889446;192.168.1.1.8888;172.23.69.13.59034;e19acef49da5
1717607669.889468;192.168.1.1.8888;172.23.69.13.59034;a964c4910388
1717607669.889632;192.168.1.1.8888;172.23.69.13.59034;222509ecc265
1717607669.889791;192.168.1.1.8888;172.23.69.13.59034;1d6398124a7c
1717607669.890179;192.168.1.1.8888;172.23.69.13.59034;312913e72acd
1717607669.890291;192.168.1.1.8888;172.23.69.13.59034;8adeb30e7de4
1717607669.890402;192.168.1.1.8888;172.23.69.13.59034;0bc71685f3be
1717607669.890525;192.168.1.1.8888;172.23.69.13.59034;ac6cf1f6d46b
1717607669.890622;192.168.1.1.8888;172.23.69.13.59034;dc8691f8fffc
1717607669.890747;192.168.1.1.8888;172.23.69.13.59034;f84f1025aa94
1717607669.890861;192.168.1.1.8888;172.23.69.13.59034;e2cf7c7b7b1b
1717607669.890990;192.168.1.1.8888;172.23.69.13.59034;3388b31d621c
1717607669.891108;192.168.1.1.8888;172.23.69.13.59034;8847aedf11f4
1717607669.891240;192.168.1.1.8888;172.23.69.13.59034;d40bb2a3ce3c
1717607669.891359;192.168.1.1.8888;172.23.69.13.59034;2dbccaa0a3d3
1717607669.891477;192.168.1.1.8888;172.23.69.13.59034;8e5e4eb01232
1717607669.891595;192.168.1.1.8888;172.23.69.13.59034;ce8fa8738ab2
1717607669.921972;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.922080;192.168.1.1.8888;172.23.69.13.59034;95be17a20d30
1717607669.922216;192.168.1.1.8888;172.23.69.13.59034;51417a1cd8d3
1717607669.922328;192.168.1.1.8888;172.23.69.13.59034;abe80b983328
1717607669.922449;192.168.1.1.8888;172.23.69.13.59034;e195f0f5a2e1
1717607669.922573;192.168.1.1.8888;172.23.69.13.59034;3adffca0c50f
1717607669.922691;192.168.1.1.8888;172.23.69.13.59034;9917f62e51e1
1717607669.923023;192.168.1.1.8888;172.23.69.13.59034;970883138a8a
1717607669.925202;192.168.1.1.8888;172.23.69.13.59034;c07a022653a2
1717607669.925296;192.168.1.1.8888;172.23.69.13.59034;a20a7b409256
1717607669.925313;192.168.1.1.8888;172.23.69.13.59034;604a1456f587
1717607669.955500;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.955550;192.168.1.1.8888;172.23.69.13.59034;fc6c5c6593cd
1717607669.955724;192.168.1.1.8888;172.23.69.13.59034;54ff55c65645
1717607669.961144;192.168.1.1.8888;172.23.69.13.59034;7a988516e4c5
1717607669.961191;192.168.1.1.8888;172.23.69.13.59034;80e41a7d0c86
1717607669.962023;192.168.1.1.8888;172.23.69.13.59034;d4dc17b459fe
1717607669.987942;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607669.988057;192.168.1.1.8888;172.23.69.13.59034;36f4b958d1ea
1717607669.988299;192.168.1.1.8888;172.23.69.13.59034;8f16bd8c6d76
1717607669.988419;192.168.1.1.8888;172.23.69.13.59034;0b811c711f8c
1717607669.988569;192.168.1.1.8888;172.23.69.13.59034;ec12e4a5db9a
1717607669.988962;192.168.1.1.8888;172.23.69.13.59034;1a3a134d19ce
1717607669.989266;192.168.1.1.8888;172.23.69.13.59034;5bb9ee28391b
1717607669.989276;192.168.1.1.8888;172.23.69.13.59034;c872504a1949
1717607669.989284;192.168.1.1.8888;172.23.69.13.59034;a2ec041f64af
1717607669.989513;192.168.1.1.8888;172.23.69.13.59034;4478f49dcaed
1717607669.989649;192.168.1.1.8888;172.23.69.13.59034;0260a6874f54
1717607669.989779;192.168.1.1.8888;172.23.69.13.59034;158417464f12
1717607669.989895;192.168.1.1.8888;172.23.69.13.59034;0f32dedf3dd0
1717607669.990016;192.168.1.1.8888;172.23.69.13.59034;489b1e293217
1717607669.990138;192.168.1.1.8888;172.23.69.13.59034;131a8716df13
1717607669.990261;192.168.1.1.8888;172.23.69.13.59034;7aa354aee4d0
1717607669.990384;192.168.1.1.8888;172.23.69.13.59034;cf17ae0152e3
1717607669.990511;192.168.1.1.8888;172.23.69.13.59034;9373efbfc41f
1717607669.990634;192.168.1.1.8888;172.23.69.13.59034;9bde926a4af8
1717607669.990752;192.168.1.1.8888;172.23.69.13.59034;4cf8cf8d0e57
1717607669.990860;192.168.1.1.8888;172.23.69.13.59034;c9e1cf82d5d7
1717607670.026254;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.026318;192.168.1.1.8888;172.23.69.13.59034;f8c2298e8ffb
1717607670.026340;192.168.1.1.8888;172.23.69.13.59034;8dce90c51896
1717607670.026344;192.168.1.1.8888;172.23.69.13.59034;9c240481d1a8
1717607670.054681;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.055052;192.168.1.1.8888;172.23.69.13.59034;0a13c1982e84
1717607670.055105;192.168.1.1.8888;172.23.69.13.59034;07b0e3ec2922
1717607670.055232;192.168.1.1.8888;172.23.69.13.59034;72eb88f568db
1717607670.055485;192.168.1.1.8888;172.23.69.13.59034;e153836acb84
1717607670.055663;192.168.1.1.8888;172.23.69.13.59034;efc9daed2aff
1717607670.055784;192.168.1.1.8888;172.23.69.13.59034;2538748ae706
1717607670.055848;192.168.1.1.8888;172.23.69.13.59034;377b51932212
1717607670.056081;192.168.1.1.8888;172.23.69.13.59034;09ad5518a86f
1717607670.057537;192.168.1.1.8888;172.23.69.13.59034;3ec1ec098cbc
1717607670.057679;192.168.1.1.8888;172.23.69.13.59034;99ea40b7eb27
1717607670.060071;192.168.1.1.8888;172.23.69.13.59034;4a22e26db0a7
1717607670.088024;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.088078;192.168.1.1.8888;172.23.69.13.59034;48c52486288d
1717607670.088151;192.168.1.1.8888;172.23.69.13.59034;4f77b958b55a
1717607670.088258;192.168.1.1.8888;172.23.69.13.59034;30a855c1ff0c
1717607670.088369;192.168.1.1.8888;172.23.69.13.59034;259a3273b928
1717607670.088493;192.168.1.1.8888;172.23.69.13.59034;be2f5d3a00db
1717607670.088610;192.168.1.1.8888;172.23.69.13.59034;fddc54b72e7f
1717607670.089801;192.168.1.1.8888;172.23.69.13.59034;eadf293d55c6
1717607670.089819;192.168.1.1.8888;172.23.69.13.59034;d82784cbfa79
1717607670.090082;192.168.1.1.8888;172.23.69.13.59034;a7694552cf70
1717607670.090213;192.168.1.1.8888;172.23.69.13.59034;7f7d7c67c01e
1717607670.090338;192.168.1.1.8888;172.23.69.13.59034;556fea03fe7f
1717607670.090473;192.168.1.1.8888;172.23.69.13.59034;e6ccdc74c670
1717607670.090596;192.168.1.1.8888;172.23.69.13.59034;23b7630762bb
1717607670.090711;192.168.1.1.8888;172.23.69.13.59034;e4ce5fbf1486
1717607670.090793;192.168.1.1.8888;172.23.69.13.59034;d78d0291ff4c
1717607670.122371;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.122425;192.168.1.1.8888;172.23.69.13.59034;a015c9350dc6
1717607670.122535;192.168.1.1.8888;172.23.69.13.59034;7da71d3816d6
1717607670.122681;192.168.1.1.8888;172.23.69.13.59034;4908fd84110a
1717607670.122777;192.168.1.1.8888;172.23.69.13.59034;ff7bfcd8e0c0
1717607670.122903;192.168.1.1.8888;172.23.69.13.59034;c3ca0100766d
1717607670.123023;192.168.1.1.8888;172.23.69.13.59034;38adc40a9fc5
1717607670.123146;192.168.1.1.8888;172.23.69.13.59034;dc33f7855922
1717607670.123269;192.168.1.1.8888;172.23.69.13.59034;75b3d600e7e9
1717607670.123391;192.168.1.1.8888;172.23.69.13.59034;ef7fbb60cd10
1717607670.123514;192.168.1.1.8888;172.23.69.13.59034;66522a045128
1717607670.123676;192.168.1.1.8888;172.23.69.13.59034;fc1e1eea72cb
1717607670.123761;192.168.1.1.8888;172.23.69.13.59034;84d402b4291e
1717607670.123882;192.168.1.1.8888;172.23.69.13.59034;46c9967a57c9
1717607670.124011;192.168.1.1.8888;172.23.69.13.59034;f1cca1ec84ed
1717607670.124280;192.168.1.1.8888;172.23.69.13.59034;5a19a982c5ec
1717607670.124392;192.168.1.1.8888;172.23.69.13.59034;1a779881735c
1717607670.124506;192.168.1.1.8888;172.23.69.13.59034;98d3ead2376d
1717607670.124614;192.168.1.1.8888;172.23.69.13.59034;1dfc6cd0411b
1717607670.124744;192.168.1.1.8888;172.23.69.13.59034;91f1603ef8c3
1717607670.124870;192.168.1.1.8888;172.23.69.13.59034;c0da8a246edc
1717607670.124988;192.168.1.1.8888;172.23.69.13.59034;13b659e5a477
1717607670.125116;192.168.1.1.8888;172.23.69.13.59034;5de4682afd36
1717607670.125233;192.168.1.1.8888;172.23.69.13.59034;5d127375db80
1717607670.125335;192.168.1.1.8888;172.23.69.13.59034;75bb01725785
1717607670.154943;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.155020;192.168.1.1.8888;172.23.69.13.59034;428dc74e66dd
1717607670.155128;192.168.1.1.8888;172.23.69.13.59034;cbf97a7a1aa1
1717607670.155249;192.168.1.1.8888;172.23.69.13.59034;ad3ef43cbef9
1717607670.155517;192.168.1.1.8888;172.23.69.13.59034;c995b197b104
1717607670.155755;192.168.1.1.8888;172.23.69.13.59034;b65eb5035881
1717607670.160463;192.168.1.1.8888;172.23.69.13.59034;3c7b61082c90
1717607670.160518;192.168.1.1.8888;172.23.69.13.59034;7ac2cce7b0c5
1717607670.160531;192.168.1.1.8888;172.23.69.13.59034;5b4241a6302d
1717607670.189442;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.189490;192.168.1.1.8888;172.23.69.13.59034;3db902d34cba
1717607670.190569;192.168.1.1.8888;172.23.69.13.59034;2543aebdaf70
1717607670.190631;192.168.1.1.8888;172.23.69.13.59034;7f0435093445
1717607670.190699;192.168.1.1.8888;172.23.69.13.59034;bd168a4dc16e
1717607670.190818;192.168.1.1.8888;172.23.69.13.59034;d588807b4d2a
1717607670.190959;192.168.1.1.8888;172.23.69.13.59034;3c30a2c4f766
1717607670.191061;192.168.1.1.8888;172.23.69.13.59034;325148faff59
1717607670.225658;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.225711;192.168.1.1.8888;172.23.69.13.59034;a851d518f976
1717607670.225727;192.168.1.1.8888;172.23.69.13.59034;1c63e1387486
1717607670.225730;192.168.1.1.8888;172.23.69.13.59034;9ba5f1fc1f0f
1717607670.257470;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.257526;192.168.1.1.8888;172.23.69.13.59034;8d3aa2d87ff5
1717607670.257601;192.168.1.1.8888;172.23.69.13.59034;99044a01f413
1717607670.257702;192.168.1.1.8888;172.23.69.13.59034;928f59692938
1717607670.257821;192.168.1.1.8888;172.23.69.13.59034;279dbbd3f3a0
1717607670.257935;192.168.1.1.8888;172.23.69.13.59034;3f5400577364
1717607670.288320;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.288382;192.168.1.1.8888;172.23.69.13.59034;cbdd744faab7
1717607670.288635;192.168.1.1.8888;172.23.69.13.59034;ce62e6c5f17c
1717607670.295739;192.168.1.1.8888;172.23.69.13.59034;f92707152953
1717607670.295792;192.168.1.1.8888;172.23.69.13.59034;f9197ca864bf
1717607670.295807;192.168.1.1.8888;172.23.69.13.59034;e73f0a3ddbda
1717607670.326961;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.327045;192.168.1.1.8888;172.23.69.13.59034;35b37c9a171d
1717607670.327055;192.168.1.1.8888;172.23.69.13.59034;586358364832
1717607670.354978;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.355068;192.168.1.1.8888;172.23.69.13.59034;10269a7ae39f
1717607670.355181;192.168.1.1.8888;172.23.69.13.59034;b2ee6235e187
1717607670.355298;192.168.1.1.8888;172.23.69.13.59034;3d9348c3848b
1717607670.355418;192.168.1.1.8888;172.23.69.13.59034;8fb1aa106617
1717607670.355541;192.168.1.1.8888;172.23.69.13.59034;04b875868e6d
1717607670.355848;192.168.1.1.8888;172.23.69.13.59034;f391e919ba16
1717607670.356421;192.168.1.1.8888;172.23.69.13.59034;fc74c61fab95
1717607670.356571;192.168.1.1.8888;172.23.69.13.59034;c1d48470e1e4
1717607670.356653;192.168.1.1.8888;172.23.69.13.59034;244fb86b7811
1717607670.356774;192.168.1.1.8888;172.23.69.13.59034;2480b915b783
1717607670.356897;192.168.1.1.8888;172.23.69.13.59034;d44eb3c45e4b
1717607670.357018;192.168.1.1.8888;172.23.69.13.59034;f63ca9039f36
1717607670.357142;192.168.1.1.8888;172.23.69.13.59034;bb37db2b75ac
1717607670.357264;192.168.1.1.8888;172.23.69.13.59034;2e73c355a1b8
1717607670.357388;192.168.1.1.8888;172.23.69.13.59034;baf9c6b33406
1717607670.357510;192.168.1.1.8888;172.23.69.13.59034;0c42c950d05d
1717607670.357634;192.168.1.1.8888;172.23.69.13.59034;d9b58580f95e
1717607670.357760;192.168.1.1.8888;172.23.69.13.59034;3836f56eeeeb
1717607670.357880;192.168.1.1.8888;172.23.69.13.59034;dd145b59f564
1717607670.389638;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.389687;192.168.1.1.8888;172.23.69.13.59034;ee6f8b74781b
1717607670.390078;192.168.1.1.8888;172.23.69.13.59034;bf47319abe1a
1717607670.390153;192.168.1.1.8888;172.23.69.13.59034;72b601eee393
1717607670.390276;192.168.1.1.8888;172.23.69.13.59034;44811f60a184
1717607670.390392;192.168.1.1.8888;172.23.69.13.59034;b62e74a17459
1717607670.390520;192.168.1.1.8888;172.23.69.13.59034;e7cc79c2d7e8
1717607670.390635;192.168.1.1.8888;172.23.69.13.59034;248d95597a9d
1717607670.390784;192.168.1.1.8888;172.23.69.13.59034;5faef8a39c50
1717607670.390876;192.168.1.1.8888;172.23.69.13.59034;fff157d90619
1717607670.391005;192.168.1.1.8888;172.23.69.13.59034;010867d84082
1717607670.391115;192.168.1.1.8888;172.23.69.13.59034;f39459bc7cf7
1717607670.422335;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.422411;192.168.1.1.8888;172.23.69.13.59034;3a37dd41a7d8
1717607670.422533;192.168.1.1.8888;172.23.69.13.59034;efdfa8302e8b
1717607670.425242;192.168.1.1.8888;172.23.69.13.59034;a38c3586b2ba
1717607670.425303;192.168.1.1.8888;172.23.69.13.59034;69f126ce64ce
1717607670.425329;192.168.1.1.8888;172.23.69.13.59034;42e5e9488df9
1717607670.456171;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.461208;192.168.1.1.8888;172.23.69.13.59034;2125a632055c
1717607670.461239;192.168.1.1.8888;172.23.69.13.59034;5ccde65cb3c0
1717607670.461243;192.168.1.1.8888;172.23.69.13.59034;00f89ea95feb
1717607670.488369;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.488493;192.168.1.1.8888;172.23.69.13.59034;7fcbe25cbba1
1717607670.488708;192.168.1.1.8888;172.23.69.13.59034;84eb5ad90c90
1717607670.493572;192.168.1.1.8888;172.23.69.13.59034;d92c09c44cf9
1717607670.493623;192.168.1.1.8888;172.23.69.13.59034;b4a22978d170
1717607670.493636;192.168.1.1.8888;172.23.69.13.59034;0673bfe85ef5
1717607670.521939;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.522178;192.168.1.1.8888;172.23.69.13.59034;d2ca140889a4
1717607670.522418;192.168.1.1.8888;172.23.69.13.59034;c670fc8645c5
1717607670.522728;192.168.1.1.8888;172.23.69.13.59034;8837a1e7dbfa
1717607670.522895;192.168.1.1.8888;172.23.69.13.59034;a2f7cfb45242
1717607670.529270;192.168.1.1.8888;172.23.69.13.59034;57efb9ecb403
1717607670.529324;192.168.1.1.8888;172.23.69.13.59034;6b9d3465c71a
1717607670.529334;192.168.1.1.8888;172.23.69.13.59034;4c28d69752b9
1717607670.554982;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.555089;192.168.1.1.8888;172.23.69.13.59034;7cd9684e7c97
1717607670.555231;192.168.1.1.8888;172.23.69.13.59034;4240fd6a667e
1717607670.555333;192.168.1.1.8888;172.23.69.13.59034;f856833032e5
1717607670.555460;192.168.1.1.8888;172.23.69.13.59034;574402dfc3f3
1717607670.555577;192.168.1.1.8888;172.23.69.13.59034;5d76622d75fb
1717607670.555711;192.168.1.1.8888;172.23.69.13.59034;cd3d25001d95
1717607670.555824;192.168.1.1.8888;172.23.69.13.59034;b1d21feeee16
1717607670.555942;192.168.1.1.8888;172.23.69.13.59034;e84ec7984996
1717607670.556059;192.168.1.1.8888;172.23.69.13.59034;a0e13a90575c
1717607670.556188;192.168.1.1.8888;172.23.69.13.59034;4a76dea8df1e
1717607670.556326;192.168.1.1.8888;172.23.69.13.59034;fea9e9092eb6
1717607670.556441;192.168.1.1.8888;172.23.69.13.59034;7529cba6eabc
1717607670.556550;192.168.1.1.8888;172.23.69.13.59034;ee773d3c6b34
1717607670.556678;192.168.1.1.8888;172.23.69.13.59034;b5792f6d2310
1717607670.556803;192.168.1.1.8888;172.23.69.13.59034;7858b6208f81
1717607670.556923;192.168.1.1.8888;172.23.69.13.59034;bbfe19e06350
1717607670.557044;192.168.1.1.8888;172.23.69.13.59034;a856f72e05bf
1717607670.557168;192.168.1.1.8888;172.23.69.13.59034;95ec51fb73a2
1717607670.557290;192.168.1.1.8888;172.23.69.13.59034;91a3f5ca4056
1717607670.557415;192.168.1.1.8888;172.23.69.13.59034;9d39df380d78
1717607670.557540;192.168.1.1.8888;172.23.69.13.59034;0ebf166be198
1717607670.558708;192.168.1.1.8888;172.23.69.13.59034;9db6b7cf93db
1717607670.588358;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607670.588403;192.168.1.1.8888;172.23.69.13.59034;5049a31ab686
1717607670.588541;192.168.1.1.8888;172.23.69.13.59034;9a524a39c3c2
1717607670.588790;192.168.1.1.8888;172.23.69.13.59034;e1b057e9050b
1717607670.589078;192.168.1.1.8888;172.23.69.13.59034;b37208d539e6
1717607670.589263;192.168.1.1.8888;172.23.69.13.59034;fa9101962846
1717607670.589557;192.168.1.1.8888;172.23.69.13.59034;964f17c8114a
1717607670.589992;192.168.1.1.8888;172.23.69.13.59034;def98bcfc652
1717607670.590069;192.168.1.1.8888;172.23.69.13.59034;e273dca9567d
1717607670.590100;192.168.1.1.8888;172.23.69.13.59034;8ba26ec440ed
1717607670.590431;192.168.1.1.8888;172.23.69.13.59034;975bd06ce20c
1717607670.590794;192.168.1.1.8888;172.23.69.13.59034;ba4bfdb36056
1717607670.591030;192.168.1.1.8888;172.23.69.13.59034;7db8c8c03cfd
