timeInSecondsSinceEpoch;source;destination;databytes
1717607777.088795;192.168.1.1.8888;172.23.69.13.59034;686310c8c2c3
1717607777.088918;192.168.1.1.8888;172.23.69.13.59034;24c446a6195e
1717607777.089046;192.168.1.1.8888;172.23.69.13.59034;212c64e539fe
1717607777.089167;192.168.1.1.8888;172.23.69.13.59034;ef88c98ac0db
1717607777.089284;192.168.1.1.8888;172.23.69.13.59034;6ec9812c1fb2
1717607777.089549;192.168.1.1.8888;172.23.69.13.59034;0eb01a4c3120
1717607777.089849;192.168.1.1.8888;172.23.69.13.59034;32463e6c2cd6
1717607777.090077;192.168.1.1.8888;172.23.69.13.59034;f6b1a7c94f8c
1717607777.090647;192.168.1.1.8888;172.23.69.13.59034;d864f41d4a4f
1717607777.090735;192.168.1.1.8888;172.23.69.13.59034;f4a9e0683c0e
1717607777.090771;192.168.1.1.8888;172.23.69.13.59034;92f5414d6c95
1717607777.091694;192.168.1.1.8888;172.23.69.13.59034;99804e6ac0b1
1717607777.122954;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.126283;192.168.1.1.8888;172.23.69.13.59034;d0c2367214fd
1717607777.126335;192.168.1.1.8888;172.23.69.13.59034;81c5e8962fc0
1717607777.128896;192.168.1.1.8888;172.23.69.13.59034;e7bc354da8d1
1717607777.128931;192.168.1.1.8888;172.23.69.13.59034;b5ac97fa66c5
1717607777.162038;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.162089;192.168.1.1.8888;172.23.69.13.59034;9e8d6e9d7e64
1717607777.162094;192.168.1.1.8888;172.23.69.13.59034;12c86534f0a0
1717607777.188004;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.188047;192.168.1.1.8888;172.23.69.13.59034;d5b6e9b89963
1717607777.188113;192.168.1.1.8888;172.23.69.13.59034;d378387d8670
1717607777.188484;192.168.1.1.8888;172.23.69.13.59034;55f8b39014c6
1717607777.189237;192.168.1.1.8888;172.23.69.13.59034;2c11404c1a71
1717607777.189263;192.168.1.1.8888;172.23.69.13.59034;33382f6f52b9
1717607777.189267;192.168.1.1.8888;172.23.69.13.59034;80ab2caa7658
1717607777.189310;192.168.1.1.8888;172.23.69.13.59034;5016a8a689a2
1717607777.189839;192.168.1.1.8888;172.23.69.13.59034;36849d6d6b82
1717607777.191595;192.168.1.1.8888;172.23.69.13.59034;c16fbde14258
1717607777.221365;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.221393;192.168.1.1.8888;172.23.69.13.59034;4d97304fd193
1717607777.221478;192.168.1.1.8888;172.23.69.13.59034;054c54cd6e92
1717607777.221587;192.168.1.1.8888;172.23.69.13.59034;f1296d8a2ba5
1717607777.221736;192.168.1.1.8888;172.23.69.13.59034;c462230f8d9f
1717607777.221845;192.168.1.1.8888;172.23.69.13.59034;71355582b752
1717607777.221956;192.168.1.1.8888;172.23.69.13.59034;1d7227a21e73
1717607777.222074;192.168.1.1.8888;172.23.69.13.59034;76b20371a308
1717607777.222200;192.168.1.1.8888;172.23.69.13.59034;2c09b122e72a
1717607777.222334;192.168.1.1.8888;172.23.69.13.59034;205ce3717454
1717607777.222462;192.168.1.1.8888;172.23.69.13.59034;dd615d97dd5a
1717607777.222573;192.168.1.1.8888;172.23.69.13.59034;e2bf8441fafa
1717607777.222693;192.168.1.1.8888;172.23.69.13.59034;fc1465fe9405
1717607777.222825;192.168.1.1.8888;172.23.69.13.59034;805845187f11
1717607777.222941;192.168.1.1.8888;172.23.69.13.59034;21394b31474a
1717607777.223061;192.168.1.1.8888;172.23.69.13.59034;ff106373cb7c
1717607777.223187;192.168.1.1.8888;172.23.69.13.59034;d24442e2970b
1717607777.223306;192.168.1.1.8888;172.23.69.13.59034;5763445ab94f
1717607777.223446;192.168.1.1.8888;172.23.69.13.59034;06ddb43ad972
1717607777.223563;192.168.1.1.8888;172.23.69.13.59034;a177e799219b
1717607777.223679;192.168.1.1.8888;172.23.69.13.59034;b8abf8a0124c
1717607777.224755;192.168.1.1.8888;172.23.69.13.59034;38a7cae52343
1717607777.224784;192.168.1.1.8888;172.23.69.13.59034;bec97f643e60
1717607777.255529;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.255616;192.168.1.1.8888;172.23.69.13.59034;6198f42985c6
1717607777.255686;192.168.1.1.8888;172.23.69.13.59034;f0ed90958a17
1717607777.255919;192.168.1.1.8888;172.23.69.13.59034;90846b8f253b
1717607777.256111;192.168.1.1.8888;172.23.69.13.59034;e2a0a559ec23
1717607777.256168;192.168.1.1.8888;172.23.69.13.59034;b00853b07a1e
1717607777.256432;192.168.1.1.8888;172.23.69.13.59034;78865a75fdef
1717607777.256602;192.168.1.1.8888;172.23.69.13.59034;449d2d713fc2
1717607777.256649;192.168.1.1.8888;172.23.69.13.59034;7d23bad1b7d3
1717607777.258746;192.168.1.1.8888;172.23.69.13.59034;73b7831b185f
1717607777.258825;192.168.1.1.8888;172.23.69.13.59034;a8a697f4163a
1717607777.258836;192.168.1.1.8888;172.23.69.13.59034;0a3d59134d23
1717607777.288212;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.288270;192.168.1.1.8888;172.23.69.13.59034;b58915da18f3
1717607777.288355;192.168.1.1.8888;172.23.69.13.59034;ce599a146587
1717607777.288429;192.168.1.1.8888;172.23.69.13.59034;cc1cd4951be6
1717607777.288547;192.168.1.1.8888;172.23.69.13.59034;8479ba4add58
1717607777.288685;192.168.1.1.8888;172.23.69.13.59034;046154623a50
1717607777.288794;192.168.1.1.8888;172.23.69.13.59034;b2c2a78aa6bc
1717607777.288951;192.168.1.1.8888;172.23.69.13.59034;bcf094453664
1717607777.289030;192.168.1.1.8888;172.23.69.13.59034;89a72cb7e115
1717607777.289205;192.168.1.1.8888;172.23.69.13.59034;af1dfbb6ebef
1717607777.289280;192.168.1.1.8888;172.23.69.13.59034;54ba70377b7b
1717607777.289529;192.168.1.1.8888;172.23.69.13.59034;a9f2379960eb
1717607777.290770;192.168.1.1.8888;172.23.69.13.59034;776cd135634f
1717607777.290857;192.168.1.1.8888;172.23.69.13.59034;56d0c10607ff
1717607777.291678;192.168.1.1.8888;172.23.69.13.59034;b09ab8f338f6
1717607777.321484;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.321519;192.168.1.1.8888;172.23.69.13.59034;7a80c0a1b1c3
1717607777.321595;192.168.1.1.8888;172.23.69.13.59034;33af90ce6ea2
1717607777.321707;192.168.1.1.8888;172.23.69.13.59034;144cc8121817
1717607777.321857;192.168.1.1.8888;172.23.69.13.59034;b89bb48d204e
1717607777.321963;192.168.1.1.8888;172.23.69.13.59034;f4e3a325ee69
1717607777.322072;192.168.1.1.8888;172.23.69.13.59034;3b31266edbc0
1717607777.322197;192.168.1.1.8888;172.23.69.13.59034;2c6d67d6e655
1717607777.322317;192.168.1.1.8888;172.23.69.13.59034;ccc555dc6055
1717607777.322450;192.168.1.1.8888;172.23.69.13.59034;b8f2279515d8
1717607777.322571;192.168.1.1.8888;172.23.69.13.59034;07713a2e1a24
1717607777.322691;192.168.1.1.8888;172.23.69.13.59034;17ee990acbdf
1717607777.322811;192.168.1.1.8888;172.23.69.13.59034;46075e8d3463
1717607777.322931;192.168.1.1.8888;172.23.69.13.59034;36ab5ed3d7f5
1717607777.323056;192.168.1.1.8888;172.23.69.13.59034;eb91b0087dff
1717607777.323187;192.168.1.1.8888;172.23.69.13.59034;ba8097bb232f
1717607777.323340;192.168.1.1.8888;172.23.69.13.59034;6b56e28ecbea
1717607777.324210;192.168.1.1.8888;172.23.69.13.59034;864854abcc48
1717607777.324224;192.168.1.1.8888;172.23.69.13.59034;510a7059139e
1717607777.324227;192.168.1.1.8888;172.23.69.13.59034;2ff5c1d80639
1717607777.324543;192.168.1.1.8888;172.23.69.13.59034;56ef5260de3a
1717607777.328044;192.168.1.1.8888;172.23.69.13.59034;f173f9e18d5c
1717607777.354653;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.354681;192.168.1.1.8888;172.23.69.13.59034;8c0adc59ba05
1717607777.354767;192.168.1.1.8888;172.23.69.13.59034;3bb26b1e7148
1717607777.354906;192.168.1.1.8888;172.23.69.13.59034;de998081257d
1717607777.355006;192.168.1.1.8888;172.23.69.13.59034;86698131e10b
1717607777.355138;192.168.1.1.8888;172.23.69.13.59034;09699ee100e1
1717607777.355254;192.168.1.1.8888;172.23.69.13.59034;9f3441005569
1717607777.355481;192.168.1.1.8888;172.23.69.13.59034;c9dd12cb0059
1717607777.355708;192.168.1.1.8888;172.23.69.13.59034;5612b996308c
1717607777.355920;192.168.1.1.8888;172.23.69.13.59034;715a3632f472
1717607777.355927;192.168.1.1.8888;172.23.69.13.59034;7fb2522b4c94
1717607777.356063;192.168.1.1.8888;172.23.69.13.59034;8bdfa7c16830
1717607777.356119;192.168.1.1.8888;172.23.69.13.59034;f6739d30a304
1717607777.356305;192.168.1.1.8888;172.23.69.13.59034;a2b7e33afb37
1717607777.356383;192.168.1.1.8888;172.23.69.13.59034;e841bb4616c5
1717607777.356544;192.168.1.1.8888;172.23.69.13.59034;6d8260a3e41e
1717607777.356608;192.168.1.1.8888;172.23.69.13.59034;a7c8e9743a69
1717607777.356780;192.168.1.1.8888;172.23.69.13.59034;ffd4eef9aaa7
1717607777.356855;192.168.1.1.8888;172.23.69.13.59034;85c6220db5fa
1717607777.357024;192.168.1.1.8888;172.23.69.13.59034;df855ae2ce10
1717607777.357099;192.168.1.1.8888;172.23.69.13.59034;186f210c01f8
1717607777.357273;192.168.1.1.8888;172.23.69.13.59034;58f0cd6acfe0
1717607777.357346;192.168.1.1.8888;172.23.69.13.59034;97a7b2f5738d
1717607777.357956;192.168.1.1.8888;172.23.69.13.59034;80e37755df8e
1717607777.391973;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.392267;192.168.1.1.8888;172.23.69.13.59034;17a4cfbb49fc
1717607777.392277;192.168.1.1.8888;172.23.69.13.59034;042cb88f5e78
1717607777.393250;192.168.1.1.8888;172.23.69.13.59034;f485e08b6fc3
1717607777.421156;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.421215;192.168.1.1.8888;172.23.69.13.59034;b0f62543ea30
1717607777.421328;192.168.1.1.8888;172.23.69.13.59034;6dc1c55456ea
1717607777.421441;192.168.1.1.8888;172.23.69.13.59034;fa67661ce7fc
1717607777.421551;192.168.1.1.8888;172.23.69.13.59034;f6b5dc51864f
1717607777.421685;192.168.1.1.8888;172.23.69.13.59034;80bc6061b615
1717607777.421797;192.168.1.1.8888;172.23.69.13.59034;23e2cdfc835b
1717607777.421928;192.168.1.1.8888;172.23.69.13.59034;ff5fef39d60f
1717607777.422043;192.168.1.1.8888;172.23.69.13.59034;3d4f9ccbc9bd
1717607777.422178;192.168.1.1.8888;172.23.69.13.59034;fcf90d4a36ae
1717607777.422308;192.168.1.1.8888;172.23.69.13.59034;2d3ea1b51db8
1717607777.422422;192.168.1.1.8888;172.23.69.13.59034;3dd50843ea01
1717607777.422538;192.168.1.1.8888;172.23.69.13.59034;7102c1c192be
1717607777.422658;192.168.1.1.8888;172.23.69.13.59034;e9bdbaf2efc9
1717607777.422783;192.168.1.1.8888;172.23.69.13.59034;8b88c847aa4b
1717607777.422901;192.168.1.1.8888;172.23.69.13.59034;158bd4f7e571
1717607777.423045;192.168.1.1.8888;172.23.69.13.59034;f4d5a264faa6
1717607777.423158;192.168.1.1.8888;172.23.69.13.59034;b7635d1bccef
1717607777.423381;192.168.1.1.8888;172.23.69.13.59034;72bfec51323e
1717607777.423604;192.168.1.1.8888;172.23.69.13.59034;d25558526285
1717607777.423853;192.168.1.1.8888;172.23.69.13.59034;2085f2ed3870
1717607777.423867;192.168.1.1.8888;172.23.69.13.59034;2c2f5bc46b2e
1717607777.424024;192.168.1.1.8888;172.23.69.13.59034;789094112cdf
1717607777.424378;192.168.1.1.8888;172.23.69.13.59034;aca7ba1666c1
1717607777.461681;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.461781;192.168.1.1.8888;172.23.69.13.59034;68b8c59e6e7b
1717607777.461791;192.168.1.1.8888;172.23.69.13.59034;2418af42a79d
1717607777.488209;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.488304;192.168.1.1.8888;172.23.69.13.59034;ae19b368c1f8
1717607777.488319;192.168.1.1.8888;172.23.69.13.59034;12c83368f05a
1717607777.488554;192.168.1.1.8888;172.23.69.13.59034;acebf86851bb
1717607777.488824;192.168.1.1.8888;172.23.69.13.59034;25f9038f7c34
1717607777.488912;192.168.1.1.8888;172.23.69.13.59034;abf6961aa16e
1717607777.489227;192.168.1.1.8888;172.23.69.13.59034;9d1560bac21d
1717607777.489290;192.168.1.1.8888;172.23.69.13.59034;0a9280e59216
1717607777.489550;192.168.1.1.8888;172.23.69.13.59034;4bee71c6ce47
1717607777.493903;192.168.1.1.8888;172.23.69.13.59034;1c0e11a146cf
1717607777.493949;192.168.1.1.8888;172.23.69.13.59034;8d3a5461a40a
1717607777.521510;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.521550;192.168.1.1.8888;172.23.69.13.59034;48fc27e873fa
1717607777.521605;192.168.1.1.8888;172.23.69.13.59034;a8f3e886c702
1717607777.521720;192.168.1.1.8888;172.23.69.13.59034;9e2e4430dc48
1717607777.521897;192.168.1.1.8888;172.23.69.13.59034;3ff072e74d2a
1717607777.522021;192.168.1.1.8888;172.23.69.13.59034;6785a45471c5
1717607777.522086;192.168.1.1.8888;172.23.69.13.59034;550042bba28a
1717607777.522228;192.168.1.1.8888;172.23.69.13.59034;85517d9e64b6
1717607777.522337;192.168.1.1.8888;172.23.69.13.59034;1b5cb7f696ba
1717607777.522472;192.168.1.1.8888;172.23.69.13.59034;ef3ddaafd1c6
1717607777.522583;192.168.1.1.8888;172.23.69.13.59034;8d8fcabced51
1717607777.522720;192.168.1.1.8888;172.23.69.13.59034;7b7d56a7d886
1717607777.522850;192.168.1.1.8888;172.23.69.13.59034;39bb672e4fbf
1717607777.522952;192.168.1.1.8888;172.23.69.13.59034;dcdd396ca201
1717607777.523088;192.168.1.1.8888;172.23.69.13.59034;595e0e4e7e34
1717607777.523193;192.168.1.1.8888;172.23.69.13.59034;dcbdefcf4bf1
1717607777.523346;192.168.1.1.8888;172.23.69.13.59034;d04be32fd8e5
1717607777.523456;192.168.1.1.8888;172.23.69.13.59034;691d43790211
1717607777.523578;192.168.1.1.8888;172.23.69.13.59034;e70cbb5ca487
1717607777.523693;192.168.1.1.8888;172.23.69.13.59034;e4ed49ca4bb5
1717607777.524196;192.168.1.1.8888;172.23.69.13.59034;723e9823aee5
1717607777.524221;192.168.1.1.8888;172.23.69.13.59034;edad331c908f
1717607777.524263;192.168.1.1.8888;172.23.69.13.59034;ab46f61a0db2
1717607777.524376;192.168.1.1.8888;172.23.69.13.59034;82618c5094cc
1717607777.524518;192.168.1.1.8888;172.23.69.13.59034;78e6dc24ca25
1717607777.555295;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.555331;192.168.1.1.8888;172.23.69.13.59034;af39b400a24c
1717607777.555386;192.168.1.1.8888;172.23.69.13.59034;52d12331fc25
1717607777.555576;192.168.1.1.8888;172.23.69.13.59034;d1d549a4c9c0
1717607777.555633;192.168.1.1.8888;172.23.69.13.59034;b3ee88815ede
1717607777.555825;192.168.1.1.8888;172.23.69.13.59034;dce1d0ca8748
1717607777.555892;192.168.1.1.8888;172.23.69.13.59034;f91e6cc4ef72
1717607777.556066;192.168.1.1.8888;172.23.69.13.59034;320370f80fc9
1717607777.556138;192.168.1.1.8888;172.23.69.13.59034;46d21c94166a
1717607777.556254;192.168.1.1.8888;172.23.69.13.59034;3e85a3514215
1717607777.556414;192.168.1.1.8888;172.23.69.13.59034;a3d2ec7d8cbc
1717607777.556531;192.168.1.1.8888;172.23.69.13.59034;7c1ff4e76eda
1717607777.556614;192.168.1.1.8888;172.23.69.13.59034;1dc36670abd6
1717607777.556779;192.168.1.1.8888;172.23.69.13.59034;a963cea64fb1
1717607777.557117;192.168.1.1.8888;172.23.69.13.59034;78ece47dfc95
1717607777.557311;192.168.1.1.8888;172.23.69.13.59034;a217710258a4
1717607777.557552;192.168.1.1.8888;172.23.69.13.59034;afb9a43c87c6
1717607777.557721;192.168.1.1.8888;172.23.69.13.59034;ace3cc7be4d0
1717607777.558092;192.168.1.1.8888;172.23.69.13.59034;ae4e3dd61f37
1717607777.558109;192.168.1.1.8888;172.23.69.13.59034;e09e227aa108
1717607777.558345;192.168.1.1.8888;172.23.69.13.59034;9cbea566fb3e
1717607777.558522;192.168.1.1.8888;172.23.69.13.59034;51df4ed69c6d
1717607777.589948;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.594213;192.168.1.1.8888;172.23.69.13.59034;a4c66065cdf6
1717607777.595551;192.168.1.1.8888;172.23.69.13.59034;352ec6142533
1717607777.595589;192.168.1.1.8888;172.23.69.13.59034;12d177300dad
1717607777.621448;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.621485;192.168.1.1.8888;172.23.69.13.59034;739586c3ef3f
1717607777.621532;192.168.1.1.8888;172.23.69.13.59034;9d744fa0e336
1717607777.621648;192.168.1.1.8888;172.23.69.13.59034;28b1406830d0
1717607777.621793;192.168.1.1.8888;172.23.69.13.59034;8daaca2d6ccd
1717607777.621893;192.168.1.1.8888;172.23.69.13.59034;3541a2939cd0
1717607777.622024;192.168.1.1.8888;172.23.69.13.59034;04595c63ddb8
1717607777.622141;192.168.1.1.8888;172.23.69.13.59034;02da1258de25
1717607777.622267;192.168.1.1.8888;172.23.69.13.59034;77951b3d0741
1717607777.622404;192.168.1.1.8888;172.23.69.13.59034;48fdb821ee7c
1717607777.622506;192.168.1.1.8888;172.23.69.13.59034;d8467e0edde5
1717607777.622636;192.168.1.1.8888;172.23.69.13.59034;99d97400815c
1717607777.622773;192.168.1.1.8888;172.23.69.13.59034;22d8ad90a512
1717607777.622877;192.168.1.1.8888;172.23.69.13.59034;57d142bae24e
1717607777.623011;192.168.1.1.8888;172.23.69.13.59034;e217ea2036f0
1717607777.623134;192.168.1.1.8888;172.23.69.13.59034;7c52e00cf423
1717607777.623252;192.168.1.1.8888;172.23.69.13.59034;15b45b26a613
1717607777.623944;192.168.1.1.8888;172.23.69.13.59034;8c9e1cf0cfab
1717607777.623997;192.168.1.1.8888;172.23.69.13.59034;106d75a71a02
1717607777.624116;192.168.1.1.8888;172.23.69.13.59034;a86b91c3eb8a
1717607777.624234;192.168.1.1.8888;172.23.69.13.59034;01a0d0628063
1717607777.624352;192.168.1.1.8888;172.23.69.13.59034;a00205064ee5
1717607777.654692;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.654740;192.168.1.1.8888;172.23.69.13.59034;ce7c5e47f032
1717607777.654774;192.168.1.1.8888;172.23.69.13.59034;e8efee78a754
1717607777.654896;192.168.1.1.8888;172.23.69.13.59034;d9432301057b
1717607777.655246;192.168.1.1.8888;172.23.69.13.59034;d80a73027a90
1717607777.655311;192.168.1.1.8888;172.23.69.13.59034;c40d593c0f10
1717607777.655439;192.168.1.1.8888;172.23.69.13.59034;fcca60005e95
1717607777.655550;192.168.1.1.8888;172.23.69.13.59034;fc3100af66a7
1717607777.655704;192.168.1.1.8888;172.23.69.13.59034;f9074cb9cda2
1717607777.655802;192.168.1.1.8888;172.23.69.13.59034;b3bcaf7aa9c6
1717607777.655915;192.168.1.1.8888;172.23.69.13.59034;849f643897f1
1717607777.656094;192.168.1.1.8888;172.23.69.13.59034;81296d4ed97e
1717607777.656117;192.168.1.1.8888;172.23.69.13.59034;084794132f30
1717607777.656238;192.168.1.1.8888;172.23.69.13.59034;82c5875d563d
1717607777.656505;192.168.1.1.8888;172.23.69.13.59034;f23d322d66fc
1717607777.656670;192.168.1.1.8888;172.23.69.13.59034;256faafaf3b4
1717607777.656749;192.168.1.1.8888;172.23.69.13.59034;f1e4c05dd6a6
1717607777.656899;192.168.1.1.8888;172.23.69.13.59034;bf274f058376
1717607777.657021;192.168.1.1.8888;172.23.69.13.59034;60a31b1078ca
1717607777.657151;192.168.1.1.8888;172.23.69.13.59034;2d6f64076d2d
1717607777.657239;192.168.1.1.8888;172.23.69.13.59034;b13f4d9cae3e
1717607777.657783;192.168.1.1.8888;172.23.69.13.59034;9bd6eac4bfd4
1717607777.660036;192.168.1.1.8888;172.23.69.13.59034;d57c2c8879d6
1717607777.687982;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.688015;192.168.1.1.8888;172.23.69.13.59034;676df0ccdd6a
1717607777.688089;192.168.1.1.8888;172.23.69.13.59034;a9ef83d16bb2
1717607777.688282;192.168.1.1.8888;172.23.69.13.59034;679337ac634c
1717607777.688356;192.168.1.1.8888;172.23.69.13.59034;5b25341168b4
1717607777.688497;192.168.1.1.8888;172.23.69.13.59034;97592ce1a6d7
1717607777.688567;192.168.1.1.8888;172.23.69.13.59034;78ce5153abea
1717607777.688710;192.168.1.1.8888;172.23.69.13.59034;f17daf9719a3
1717607777.688822;192.168.1.1.8888;172.23.69.13.59034;92440d376367
1717607777.688972;192.168.1.1.8888;172.23.69.13.59034;ece952b2ec88
1717607777.689084;192.168.1.1.8888;172.23.69.13.59034;9e011353e80a
1717607777.689241;192.168.1.1.8888;172.23.69.13.59034;fe666ce9b585
1717607777.689307;192.168.1.1.8888;172.23.69.13.59034;d85b79ecce92
1717607777.689484;192.168.1.1.8888;172.23.69.13.59034;b132e5c57d47
1717607777.689689;192.168.1.1.8888;172.23.69.13.59034;7f5b3bc9410b
1717607777.690021;192.168.1.1.8888;172.23.69.13.59034;3dafb9269ba2
1717607777.690038;192.168.1.1.8888;172.23.69.13.59034;6dcfb359ec12
1717607777.690161;192.168.1.1.8888;172.23.69.13.59034;1a8f2773d5d9
1717607777.690295;192.168.1.1.8888;172.23.69.13.59034;47e05dc91362
1717607777.690698;192.168.1.1.8888;172.23.69.13.59034;28fa31112423
1717607777.690712;192.168.1.1.8888;172.23.69.13.59034;1217401004bf
1717607777.690715;192.168.1.1.8888;172.23.69.13.59034;b3234b319875
1717607777.691267;192.168.1.1.8888;172.23.69.13.59034;8d4c90767561
1717607777.722596;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.722648;192.168.1.1.8888;172.23.69.13.59034;b00ae87f7889
1717607777.722776;192.168.1.1.8888;172.23.69.13.59034;72c7be96ae21
1717607777.722915;192.168.1.1.8888;172.23.69.13.59034;8b845ff31de7
1717607777.723012;192.168.1.1.8888;172.23.69.13.59034;047d44a11597
1717607777.723130;192.168.1.1.8888;172.23.69.13.59034;e375e0585383
1717607777.723284;192.168.1.1.8888;172.23.69.13.59034;52d42d6c81cc
1717607777.723974;192.168.1.1.8888;172.23.69.13.59034;031d307c3963
1717607777.724012;192.168.1.1.8888;172.23.69.13.59034;11cc542dd5a6
1717607777.724262;192.168.1.1.8888;172.23.69.13.59034;84437d2e91c1
1717607777.724277;192.168.1.1.8888;172.23.69.13.59034;4ee1bb8041d8
1717607777.724473;192.168.1.1.8888;172.23.69.13.59034;b7dc090716d4
1717607777.754947;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.755000;192.168.1.1.8888;172.23.69.13.59034;b3a15cef158d
1717607777.755035;192.168.1.1.8888;172.23.69.13.59034;4be7df891869
1717607777.755163;192.168.1.1.8888;172.23.69.13.59034;7980fdbb0f1e
1717607777.755307;192.168.1.1.8888;172.23.69.13.59034;257dc7eecf51
1717607777.755409;192.168.1.1.8888;172.23.69.13.59034;73f27d1e501d
1717607777.755537;192.168.1.1.8888;172.23.69.13.59034;6f618a1523a4
1717607777.755669;192.168.1.1.8888;172.23.69.13.59034;4b894038180d
1717607777.755785;192.168.1.1.8888;172.23.69.13.59034;4e1210b9697d
1717607777.755915;192.168.1.1.8888;172.23.69.13.59034;0716db8959e5
1717607777.756044;192.168.1.1.8888;172.23.69.13.59034;62d5bccf696e
1717607777.756157;192.168.1.1.8888;172.23.69.13.59034;850cee502ec9
1717607777.756265;192.168.1.1.8888;172.23.69.13.59034;40e1b5fd64ff
1717607777.756400;192.168.1.1.8888;172.23.69.13.59034;d476c1adccb4
1717607777.756520;192.168.1.1.8888;172.23.69.13.59034;796fb31e5311
1717607777.756633;192.168.1.1.8888;172.23.69.13.59034;03ffc3a22284
1717607777.756760;192.168.1.1.8888;172.23.69.13.59034;b12f971a3def
1717607777.757084;192.168.1.1.8888;172.23.69.13.59034;b4e37c2b866a
1717607777.759620;192.168.1.1.8888;172.23.69.13.59034;56ac1992b450
1717607777.759685;192.168.1.1.8888;172.23.69.13.59034;36224a0c9d46
1717607777.787876;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.787947;192.168.1.1.8888;172.23.69.13.59034;a79c44ca6828
1717607777.788032;192.168.1.1.8888;172.23.69.13.59034;fcaeca11f216
1717607777.788232;192.168.1.1.8888;172.23.69.13.59034;646c811f720b
1717607777.788278;192.168.1.1.8888;172.23.69.13.59034;3b4eec831ce8
1717607777.788475;192.168.1.1.8888;172.23.69.13.59034;f209b1eb918f
1717607777.788534;192.168.1.1.8888;172.23.69.13.59034;8dcdce76436d
1717607777.788689;192.168.1.1.8888;172.23.69.13.59034;7d048a59ea75
1717607777.788766;192.168.1.1.8888;172.23.69.13.59034;4ff89ef266b4
1717607777.788936;192.168.1.1.8888;172.23.69.13.59034;87bb9453d309
1717607777.789012;192.168.1.1.8888;172.23.69.13.59034;5ff70d3854bb
1717607777.789179;192.168.1.1.8888;172.23.69.13.59034;8768825d944d
1717607777.789256;192.168.1.1.8888;172.23.69.13.59034;13a0a9d29946
1717607777.789455;192.168.1.1.8888;172.23.69.13.59034;06c63238b912
1717607777.789576;192.168.1.1.8888;172.23.69.13.59034;e6df18808f09
1717607777.789756;192.168.1.1.8888;172.23.69.13.59034;659ed9579ad6
1717607777.790453;192.168.1.1.8888;172.23.69.13.59034;7367de205489
1717607777.827794;192.168.1.1.8888;172.23.69.13.59034;000000012764
1717607777.828125;192.168.1.1.8888;172.23.69.13.59034;b704c4e6c2a8
1717607777.828150;192.168.1.1.8888;172.23.69.13.59034;a46ca315a8c9
1717607777.854886;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.854930;192.168.1.1.8888;172.23.69.13.59034;11645b93e146
1717607777.855121;192.168.1.1.8888;172.23.69.13.59034;8c366e0236f6
1717607777.855329;192.168.1.1.8888;172.23.69.13.59034;0c24cfdf907f
1717607777.855847;192.168.1.1.8888;172.23.69.13.59034;1cde7a96f9fa
1717607777.856132;192.168.1.1.8888;172.23.69.13.59034;782e795c4211
1717607777.856190;192.168.1.1.8888;172.23.69.13.59034;6a7b1778b092
1717607777.856593;192.168.1.1.8888;172.23.69.13.59034;7d4e43fc728a
1717607777.857156;192.168.1.1.8888;172.23.69.13.59034;a564e283c839
1717607777.887956;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607777.887989;192.168.1.1.8888;172.23.69.13.59034;e685d5f1fb0f
1717607777.888051;192.168.1.1.8888;172.23.69.13.59034;7aff14cbd00e
1717607777.888192;192.168.1.1.8888;172.23.69.13.59034;64f387b0372d
1717607777.888303;192.168.1.1.8888;172.23.69.13.59034;4c9307b5724f
1717607777.888418;192.168.1.1.8888;172.23.69.13.59034;0567aff798c1
1717607777.888597;192.168.1.1.8888;172.23.69.13.59034;b07ebcf44906
1717607777.888677;192.168.1.1.8888;172.23.69.13.59034;12954723742d
1717607777.888782;192.168.1.1.8888;172.23.69.13.59034;9b598f5313c6
1717607777.888911;192.168.1.1.8888;172.23.69.13.59034;d71aec1168bf
1717607777.889028;192.168.1.1.8888;172.23.69.13.59034;e728fbebd5d0
